index,Unnamed: 0,FileName,age,SPLIT
11177,16053,23_0_1_20170114034122308.jpg.chip.jpg,2,TRAIN
3020,4305,45_1_3_20170119204024497.jpg.chip.jpg,24,TRAIN
1292,1862,40_0_0_20170117144630227.jpg.chip.jpg,19,TRAIN
9331,13385,26_1_3_20170117153712926.jpg.chip.jpg,5,TRAIN
10975,15761,56_1_0_20170110131907975.jpg.chip.jpg,35,TRAIN
4647,6639,50_1_2_20170104210635740.jpg.chip.jpg,29,TRAIN
11243,16142,30_0_2_20170116172925949.jpg.chip.jpg,9,TRAIN
7204,10334,32_0_3_20170119200351460.jpg.chip.jpg,11,TRAIN
9297,13336,21_1_1_20170112191219486.jpg.chip.jpg,0,TRAIN
7399,10612,24_1_2_20170103223948600.jpg.chip.jpg,3,TRAIN
11204,16086,45_0_0_20170117165202100.jpg.chip.jpg,24,TRAIN
10994,15787,25_1_1_20170112205114916.jpg.chip.jpg,4,TRAIN
2354,3384,35_1_1_20170112233419191.jpg.chip.jpg,14,TRAIN
1931,2779,25_0_0_20170117151726084.jpg.chip.jpg,4,TRAIN
12963,18634,55_0_0_20170120140655585.jpg.chip.jpg,34,TRAIN
7003,10061,26_1_3_20170119193143376.jpg.chip.jpg,5,TRAIN
6132,8803,26_1_1_20170116164012804.jpg.chip.jpg,5,TRAIN
1623,2336,32_1_2_20170116180409929.jpg.chip.jpg,11,TRAIN
3994,5724,45_0_0_20170117182929156.jpg.chip.jpg,24,TRAIN
617,911,54_0_0_20170117155536389.jpg.chip.jpg,33,TRAIN
4421,6329,30_1_1_20170117123929050.jpg.chip.jpg,9,TRAIN
2147,3097,59_0_0_20170104184923262.jpg.chip.jpg,38,TRAIN
5548,7950,41_1_0_20170105001044524.jpg.chip.jpg,20,TRAIN
8565,12277,25_0_0_20170116222939697.jpg.chip.jpg,4,TRAIN
9096,13058,50_0_0_20170120222745802.jpg.chip.jpg,29,TRAIN
2469,3543,38_1_1_20170116155827602.jpg.chip.jpg,17,TRAIN
2158,3112,45_0_0_20170108231358834.jpg.chip.jpg,24,TRAIN
7716,11070,28_0_3_20170117121559306.jpg.chip.jpg,7,TRAIN
10962,15739,49_0_3_20170119201615957.jpg.chip.jpg,28,TRAIN
7180,10300,30_1_0_20170103182425185.jpg.chip.jpg,9,TRAIN
8659,12409,28_1_0_20170116220300753.jpg.chip.jpg,7,TRAIN
2682,3840,26_0_0_20170119180056835.jpg.chip.jpg,5,TRAIN
5147,7359,26_1_0_20170116164344661.jpg.chip.jpg,5,TRAIN
12262,17643,25_1_1_20170116003309994.jpg.chip.jpg,4,TRAIN
3536,5037,44_1_2_20170104185236854.jpg.chip.jpg,23,TRAIN
45,62,31_0_1_20170117135511623.jpg.chip.jpg,10,TRAIN
5761,8265,26_1_3_20170119193112441.jpg.chip.jpg,5,TRAIN
6264,8982,29_0_1_20170113151537906.jpg.chip.jpg,8,TRAIN
9533,13680,28_0_1_20170117020911129.jpg.chip.jpg,7,TRAIN
315,441,35_1_2_20170116191815209.jpg.chip.jpg,14,TRAIN
12371,17792,28_0_0_20170117020729301.jpg.chip.jpg,7,TRAIN
6617,9474,26_0_3_20170119191755562.jpg.chip.jpg,5,TRAIN
3130,4451,38_1_0_20170117154132795.jpg.chip.jpg,17,TRAIN
3328,4741,40_0_1_20170113133639818.jpg.chip.jpg,19,TRAIN
12014,17268,26_1_2_20170116180305369.jpg.chip.jpg,5,TRAIN
4765,6824,45_0_3_20170117154205339.jpg.chip.jpg,24,TRAIN
9399,13490,24_1_3_20170104223551695.jpg.chip.jpg,3,TRAIN
10150,14584,30_0_1_20170113155013364.jpg.chip.jpg,9,TRAIN
2297,3305,42_0_3_20170119160350227.jpg.chip.jpg,21,TRAIN
11661,16775,37_1_2_20170105162546659.jpg.chip.jpg,16,TRAIN
12052,17321,39_0_3_20170119191918705.jpg.chip.jpg,18,TRAIN
3844,5502,26_0_1_20170117173231271.jpg.chip.jpg,5,TRAIN
10011,14373,60_1_0_20170117153656364.jpg.chip.jpg,39,TRAIN
6362,9112,22_1_3_20170104232021658.jpg.chip.jpg,1,TRAIN
2738,3921,29_1_1_20170112235118232.jpg.chip.jpg,8,TRAIN
4095,5880,28_1_3_20170117180649497.jpg.chip.jpg,7,TRAIN
5888,8448,26_1_2_20170104022532727.jpg.chip.jpg,5,TRAIN
4803,6876,32_0_3_20170119200401517.jpg.chip.jpg,11,TRAIN
6440,9217,30_0_3_20170117154921159.jpg.chip.jpg,9,TRAIN
10467,15030,49_0_3_20170104214426925.jpg.chip.jpg,28,TRAIN
7123,10221,45_0_2_20170117183529862.jpg.chip.jpg,24,TRAIN
8281,11880,39_1_0_20170105170221811.jpg.chip.jpg,18,TRAIN
6807,9755,22_0_1_20170114033114683.jpg.chip.jpg,1,TRAIN
4354,6243,59_1_2_20170109134248584.jpg.chip.jpg,38,TRAIN
2731,3908,58_0_1_20170113174947234.jpg.chip.jpg,37,TRAIN
1323,1903,39_1_3_20170104235351986.jpg.chip.jpg,18,TRAIN
4204,6027,22_1_2_20170116172023018.jpg.chip.jpg,1,TRAIN
11901,17092,28_0_2_20170116220607771.jpg.chip.jpg,7,TRAIN
8573,12290,47_0_0_20170104184147589.jpg.chip.jpg,26,TRAIN
311,437,54_0_1_20170117190013790.jpg.chip.jpg,33,TRAIN
8499,12194,27_0_2_20170116161853757.jpg.chip.jpg,6,TRAIN
879,1272,32_1_1_20170115235041750.jpg.chip.jpg,11,TRAIN
6273,8992,28_1_1_20170116234442332.jpg.chip.jpg,7,TRAIN
9032,12963,30_1_0_20170117174824936.jpg.chip.jpg,9,TRAIN
6113,8768,32_0_1_20170117140342322.jpg.chip.jpg,11,TRAIN
11941,17151,58_0_1_20170117160528648.jpg.chip.jpg,37,TRAIN
2127,3069,28_0_3_20170119194807411.jpg.chip.jpg,7,TRAIN
8011,11498,52_1_0_20170104210704511.jpg.chip.jpg,31,TRAIN
5441,7798,26_1_2_20170117154425237.jpg.chip.jpg,5,TRAIN
2828,4042,37_0_3_20170119202502352.jpg.chip.jpg,16,TRAIN
4805,6878,27_0_3_20170119193302202.jpg.chip.jpg,6,TRAIN
4643,6632,55_0_3_20170119203918423.jpg.chip.jpg,34,TRAIN
2849,4067,25_1_2_20170104021935245.jpg.chip.jpg,4,TRAIN
8831,12675,24_0_0_20170116213539070.jpg.chip.jpg,3,TRAIN
4932,7069,26_1_1_20170117200332549.jpg.chip.jpg,5,TRAIN
11056,15879,44_0_3_20170119165814423.jpg.chip.jpg,23,TRAIN
2647,3794,28_1_0_20170103181535329.jpg.chip.jpg,7,TRAIN
8297,11899,26_1_2_20170116184657842.jpg.chip.jpg,5,TRAIN
411,583,54_0_0_20170120223316292.jpg.chip.jpg,33,TRAIN
3700,5267,29_0_1_20170117194151643.jpg.chip.jpg,8,TRAIN
6271,8990,54_1_0_20170117155551876.jpg.chip.jpg,33,TRAIN
3986,5707,30_1_0_20170117181424196.jpg.chip.jpg,9,TRAIN
4852,6952,29_1_0_20170103181430872.jpg.chip.jpg,8,TRAIN
6310,9044,39_0_0_20170104180001436.jpg.chip.jpg,18,TRAIN
3399,4850,29_0_1_20170116203619812.jpg.chip.jpg,8,TRAIN
11784,16937,29_0_1_20170117103813080.jpg.chip.jpg,8,TRAIN
11128,15983,45_0_3_20170117165700077.jpg.chip.jpg,24,TRAIN
8945,12835,58_0_0_20170117135834808.jpg.chip.jpg,37,TRAIN
3347,4769,25_1_4_20170117152015997.jpg.chip.jpg,4,TRAIN
380,539,26_0_3_20170104230301625.jpg.chip.jpg,5,TRAIN
5684,8152,26_1_4_20170117200419213.jpg.chip.jpg,5,TRAIN
4879,6992,56_1_3_20170109142113189.jpg.chip.jpg,35,TRAIN
2514,3602,24_0_3_20170104230150057.jpg.chip.jpg,3,TRAIN
4094,5878,58_0_3_20170119211627367.jpg.chip.jpg,37,TRAIN
12826,18454,54_0_0_20170117171146956.jpg.chip.jpg,33,TRAIN
602,886,35_0_0_20170117191433859.jpg.chip.jpg,14,TRAIN
9734,13972,22_0_0_20170114025946539.jpg.chip.jpg,1,TRAIN
6979,10021,32_1_0_20170117170718385.jpg.chip.jpg,11,TRAIN
7425,10650,28_1_1_20170103182939570.jpg.chip.jpg,7,TRAIN
7183,10306,35_1_0_20170103183453835.jpg.chip.jpg,14,TRAIN
11540,16588,30_0_3_20170117130930922.jpg.chip.jpg,9,TRAIN
2059,2966,26_0_3_20170119174937595.jpg.chip.jpg,5,TRAIN
5481,7849,21_0_4_20161223214837442.jpg.chip.jpg,0,TRAIN
3368,4797,39_0_2_20170104201921434.jpg.chip.jpg,18,TRAIN
1300,1871,24_1_0_20170103180557248.jpg.chip.jpg,3,TRAIN
4614,6586,26_1_1_20170112230609340.jpg.chip.jpg,5,TRAIN
6903,9903,26_1_4_20170117174529702.jpg.chip.jpg,5,TRAIN
2612,3738,51_1_1_20170112213230359.jpg.chip.jpg,30,TRAIN
7389,10594,53_0_0_20170117161109630.jpg.chip.jpg,32,TRAIN
4960,7114,35_0_1_20170117121610224.jpg.chip.jpg,14,TRAIN
1524,2191,35_1_0_20170117134846646.jpg.chip.jpg,14,TRAIN
11424,16427,28_0_1_20170113175016716.jpg.chip.jpg,7,TRAIN
7784,11172,26_0_1_20170116204859144.jpg.chip.jpg,5,TRAIN
1760,2528,30_1_4_20170103230152025.jpg.chip.jpg,9,TRAIN
3636,5185,47_0_0_20170117155944017.jpg.chip.jpg,26,TRAIN
4884,6999,31_0_0_20170116003010656.jpg.chip.jpg,10,TRAIN
3571,5089,32_1_3_20170119200439598.jpg.chip.jpg,11,TRAIN
10678,15327,26_1_4_20170103224710662.jpg.chip.jpg,5,TRAIN
3045,4335,60_0_2_20170112222017258.jpg.chip.jpg,39,TRAIN
11925,17132,22_1_0_20170117194001595.jpg.chip.jpg,1,TRAIN
11709,16835,45_0_0_20170117144436643.jpg.chip.jpg,24,TRAIN
9385,13471,49_1_0_20170103180443960.jpg.chip.jpg,28,TRAIN
9950,14291,26_1_3_20170119192354858.jpg.chip.jpg,5,TRAIN
7608,10907,26_1_1_20170117173603334.jpg.chip.jpg,5,TRAIN
3128,4449,44_0_4_20170104001913293.jpg.chip.jpg,23,TRAIN
12936,18600,55_0_0_20170117182554324.jpg.chip.jpg,34,TRAIN
9120,13087,28_0_1_20170117202351839.jpg.chip.jpg,7,TRAIN
769,1117,23_1_0_20170116221813922.jpg.chip.jpg,2,TRAIN
1052,1520,32_0_3_20170104230706290.jpg.chip.jpg,11,TRAIN
1886,2714,53_1_0_20170105173239309.jpg.chip.jpg,32,TRAIN
11107,15954,37_0_2_20170116184952701.jpg.chip.jpg,16,TRAIN
12684,18242,40_0_3_20170116030108440.jpg.chip.jpg,19,TRAIN
7133,10235,34_1_3_20170119152656528.jpg.chip.jpg,13,TRAIN
8977,12884,35_1_0_20170117092205487.jpg.chip.jpg,14,TRAIN
7649,10968,31_1_1_20170116003404772.jpg.chip.jpg,10,TRAIN
134,186,32_0_0_20170113183159286.jpg.chip.jpg,11,TRAIN
9971,14318,25_0_2_20170116175215147.jpg.chip.jpg,4,TRAIN
8517,12216,24_1_3_20170109131845240.jpg.chip.jpg,3,TRAIN
4463,6383,56_1_0_20170104171527362.jpg.chip.jpg,35,TRAIN
2251,3237,28_1_2_20170116163844508.jpg.chip.jpg,7,TRAIN
4738,6783,29_0_1_20170113141746548.jpg.chip.jpg,8,TRAIN
10605,15238,45_0_3_20170117175453472.jpg.chip.jpg,24,TRAIN
12996,18680,28_1_4_20170103235557846.jpg.chip.jpg,7,TRAIN
273,376,38_0_0_20170104165306497.jpg.chip.jpg,17,TRAIN
690,1003,56_1_0_20170110132132356.jpg.chip.jpg,35,TRAIN
790,1151,25_0_0_20170102233320979.jpg.chip.jpg,4,TRAIN
5182,7407,50_0_0_20170117160626703.jpg.chip.jpg,29,TRAIN
5038,7223,35_1_2_20170112191512046.jpg.chip.jpg,14,TRAIN
67,91,36_0_0_20170117135436708.jpg.chip.jpg,15,TRAIN
1236,1778,25_1_3_20170117140714944.jpg.chip.jpg,4,TRAIN
1167,1681,26_1_0_20170104235427939.jpg.chip.jpg,5,TRAIN
3141,4470,32_0_0_20170116002349487.jpg.chip.jpg,11,TRAIN
287,403,26_1_1_20170116024044126.jpg.chip.jpg,5,TRAIN
558,807,27_0_0_20170116182634081.jpg.chip.jpg,6,TRAIN
10371,14902,40_0_0_20170117154520771.jpg.chip.jpg,19,TRAIN
10827,15549,26_0_4_20170104170011130.jpg.chip.jpg,5,TRAIN
1194,1727,33_0_4_20170104172529099.jpg.chip.jpg,12,TRAIN
6370,9122,39_0_0_20170103183234026.jpg.chip.jpg,18,TRAIN
12804,18420,45_0_0_20170104181613885.jpg.chip.jpg,24,TRAIN
12256,17634,34_0_3_20170119200635028.jpg.chip.jpg,13,TRAIN
9021,12948,39_0_3_20170104220721736.jpg.chip.jpg,18,TRAIN
2349,3378,26_0_1_20170113151702303.jpg.chip.jpg,5,TRAIN
1704,2450,26_1_3_20170117153624660.jpg.chip.jpg,5,TRAIN
8132,11672,24_1_4_20170103230402800.jpg.chip.jpg,3,TRAIN
2928,4171,27_1_2_20170116163601765.jpg.chip.jpg,6,TRAIN
12115,17418,38_0_0_20170109011114784.jpg.chip.jpg,17,TRAIN
7190,10314,26_1_0_20170113210604325.jpg.chip.jpg,5,TRAIN
7152,10259,23_1_2_20170116173143018.jpg.chip.jpg,2,TRAIN
1848,2657,23_0_1_20170114033534348.jpg.chip.jpg,2,TRAIN
1342,1929,36_0_0_20170117163601353.jpg.chip.jpg,15,TRAIN
7287,10448,36_1_1_20170112233326423.jpg.chip.jpg,15,TRAIN
3084,4392,60_1_1_20170112210519379.jpg.chip.jpg,39,TRAIN
12526,18002,36_0_0_20170117135442285.jpg.chip.jpg,15,TRAIN
7812,11212,28_1_2_20170116162739672.jpg.chip.jpg,7,TRAIN
8505,12202,27_1_4_20170103230557794.jpg.chip.jpg,6,TRAIN
8396,12043,26_0_1_20170113152019432.jpg.chip.jpg,5,TRAIN
7838,11248,32_1_3_20170109142352309.jpg.chip.jpg,11,TRAIN
10153,14589,31_0_0_20170117012336960.jpg.chip.jpg,10,TRAIN
930,1344,21_1_0_20170117141734034.jpg.chip.jpg,0,TRAIN
750,1092,32_1_0_20170117094855375.jpg.chip.jpg,11,TRAIN
1952,2810,25_1_0_20170103183722595.jpg.chip.jpg,4,TRAIN
639,939,26_0_3_20170119181302068.jpg.chip.jpg,5,TRAIN
12866,18503,58_0_0_20170117191837444.jpg.chip.jpg,37,TRAIN
10223,14681,32_0_0_20170117182416733.jpg.chip.jpg,11,TRAIN
7962,11430,39_0_0_20170104204706825.jpg.chip.jpg,18,TRAIN
3057,4349,52_0_0_20170117190844398.jpg.chip.jpg,31,TRAIN
813,1190,26_1_2_20170116184737269.jpg.chip.jpg,5,TRAIN
12191,17532,36_0_0_20170117120755229.jpg.chip.jpg,15,TRAIN
2372,3408,35_0_2_20170116173641544.jpg.chip.jpg,14,TRAIN
7196,10324,35_1_1_20170112210403180.jpg.chip.jpg,14,TRAIN
11826,16995,26_1_3_20170119193125362.jpg.chip.jpg,5,TRAIN
3695,5260,24_0_2_20170116170619319.jpg.chip.jpg,3,TRAIN
5715,8196,30_0_2_20170116165112157.jpg.chip.jpg,9,TRAIN
3676,5239,30_0_4_20170117125946865.jpg.chip.jpg,9,TRAIN
5853,8393,24_1_2_20170116174521873.jpg.chip.jpg,3,TRAIN
11684,16806,28_0_0_20170117180145941.jpg.chip.jpg,7,TRAIN
6683,9565,35_0_0_20170117131215811.jpg.chip.jpg,14,TRAIN
1829,2634,23_0_3_20170119163843478.jpg.chip.jpg,2,TRAIN
12662,18209,27_1_0_20170116221800786.jpg.chip.jpg,6,TRAIN
3303,4704,24_1_1_20170116162121188.jpg.chip.jpg,3,TRAIN
11046,15859,27_0_0_20170105175510406.jpg.chip.jpg,6,TRAIN
8809,12643,23_0_3_20170104230136617.jpg.chip.jpg,2,TRAIN
11081,15918,60_0_0_20170120222420751.jpg.chip.jpg,39,TRAIN
3679,5243,32_1_3_20170104235603636.jpg.chip.jpg,11,TRAIN
2847,4065,34_0_0_20170116182356566.jpg.chip.jpg,13,TRAIN
3766,5381,29_0_1_20170113141748034.jpg.chip.jpg,8,TRAIN
3941,5647,28_1_0_20170117174702574.jpg.chip.jpg,7,TRAIN
7490,10746,24_0_1_20170103181218960.jpg.chip.jpg,3,TRAIN
11183,16060,40_0_2_20170116183802085.jpg.chip.jpg,19,TRAIN
10651,15293,29_1_1_20170116222451557.jpg.chip.jpg,8,TRAIN
10771,15459,26_1_1_20170116231834520.jpg.chip.jpg,5,TRAIN
5032,7217,32_1_0_20170117134735611.jpg.chip.jpg,11,TRAIN
3806,5440,23_1_4_20170117144906730.jpg.chip.jpg,2,TRAIN
2019,2903,26_1_0_20170116220831323.jpg.chip.jpg,5,TRAIN
7252,10396,40_0_0_20170113210319746.jpg.chip.jpg,19,TRAIN
7606,10904,23_1_2_20170116172910708.jpg.chip.jpg,2,TRAIN
13059,18775,31_1_3_20170104235836460.jpg.chip.jpg,10,TRAIN
5883,8440,56_1_0_20170110124233302.jpg.chip.jpg,35,TRAIN
4455,6373,32_1_2_20170116174801584.jpg.chip.jpg,11,TRAIN
1171,1687,26_1_3_20170119180600308.jpg.chip.jpg,5,TRAIN
6888,9882,54_0_3_20170119211306371.jpg.chip.jpg,33,TRAIN
6539,9360,31_0_1_20170113151333608.jpg.chip.jpg,10,TRAIN
4818,6893,48_0_0_20170113183802559.jpg.chip.jpg,27,TRAIN
11501,16531,47_0_3_20170117190238883.jpg.chip.jpg,26,TRAIN
4187,6003,46_0_0_20170104205749003.jpg.chip.jpg,25,TRAIN
2480,3556,45_0_0_20170117173032588.jpg.chip.jpg,24,TRAIN
8376,12011,37_0_3_20170104232806122.jpg.chip.jpg,16,TRAIN
1460,2101,50_0_0_20170104211706898.jpg.chip.jpg,29,TRAIN
4395,6296,39_0_0_20170104210549580.jpg.chip.jpg,18,TRAIN
3900,5587,57_0_3_20170119211459705.jpg.chip.jpg,36,TRAIN
6739,9659,46_0_0_20170117135813694.jpg.chip.jpg,25,TRAIN
217,303,50_0_1_20170117135655702.jpg.chip.jpg,29,TRAIN
12599,18114,34_0_0_20170117121730983.jpg.chip.jpg,13,TRAIN
2103,3035,24_1_3_20170104234737428.jpg.chip.jpg,3,TRAIN
8851,12709,32_1_0_20170117114915962.jpg.chip.jpg,11,TRAIN
7279,10434,26_0_2_20170116210411437.jpg.chip.jpg,5,TRAIN
5968,8566,30_1_2_20170116192643744.jpg.chip.jpg,9,TRAIN
249,342,35_1_1_20170112235121616.jpg.chip.jpg,14,TRAIN
525,754,28_1_0_20170104165123368.jpg.chip.jpg,7,TRAIN
1674,2411,25_1_1_20170112193002220.jpg.chip.jpg,4,TRAIN
12683,18241,26_0_1_20170113152056920.jpg.chip.jpg,5,TRAIN
6969,10008,27_1_0_20170117202230966.jpg.chip.jpg,6,TRAIN
11257,16166,24_1_3_20170119165459567.jpg.chip.jpg,3,TRAIN
11739,16877,29_0_1_20170117105022445.jpg.chip.jpg,8,TRAIN
7906,11345,46_0_2_20170112220255503.jpg.chip.jpg,25,TRAIN
10051,14429,40_0_0_20170117173051076.jpg.chip.jpg,19,TRAIN
8271,11864,40_0_0_20170113210319647.jpg.chip.jpg,19,TRAIN
1123,1625,23_0_2_20170116172912257.jpg.chip.jpg,2,TRAIN
12158,17486,36_1_0_20170117183334597.jpg.chip.jpg,15,TRAIN
632,931,21_0_1_20170120133601830.jpg.chip.jpg,0,TRAIN
8981,12890,30_1_0_20170116191956794.jpg.chip.jpg,9,TRAIN
673,981,35_1_0_20170113001111066.jpg.chip.jpg,14,TRAIN
867,1257,32_0_1_20170113183229559.jpg.chip.jpg,11,TRAIN
13,20,26_1_2_20170116182434267.jpg.chip.jpg,5,TRAIN
2380,3421,24_1_0_20170117194813077.jpg.chip.jpg,3,TRAIN
241,333,54_0_3_20170119200516380.jpg.chip.jpg,33,TRAIN
8732,12531,22_1_0_20170116220816105.jpg.chip.jpg,1,TRAIN
12825,18453,28_0_0_20170113182419870.jpg.chip.jpg,7,TRAIN
12647,18191,30_1_3_20170104232156258.jpg.chip.jpg,9,TRAIN
1155,1669,28_1_0_20170117180716305.jpg.chip.jpg,7,TRAIN
2877,4099,57_1_0_20170110160643595.jpg.chip.jpg,36,TRAIN
4470,6392,45_0_0_20170104202521936.jpg.chip.jpg,24,TRAIN
1917,2761,26_0_4_20170116192510762.jpg.chip.jpg,5,TRAIN
51,70,60_1_0_20170110141610416.jpg.chip.jpg,39,TRAIN
7125,10224,35_0_3_20170119201446469.jpg.chip.jpg,14,TRAIN
2368,3400,40_0_0_20170117154505308.jpg.chip.jpg,19,TRAIN
12731,18307,26_1_1_20170116222824108.jpg.chip.jpg,5,TRAIN
369,522,47_0_0_20170109012320435.jpg.chip.jpg,26,TRAIN
7314,10489,27_0_1_20170117012811248.jpg.chip.jpg,6,TRAIN
6658,9530,26_1_4_20170103225125224.jpg.chip.jpg,5,TRAIN
2479,3555,31_0_2_20170116170840810.jpg.chip.jpg,10,TRAIN
1514,2172,26_0_3_20170119180445972.jpg.chip.jpg,5,TRAIN
392,558,24_1_0_20170109132509565.jpg.chip.jpg,3,TRAIN
12650,18194,28_1_2_20170116165147900.jpg.chip.jpg,7,TRAIN
1710,2459,37_0_3_20170117183422120.jpg.chip.jpg,16,TRAIN
2369,3402,26_0_1_20170117091513245.jpg.chip.jpg,5,TRAIN
2216,3185,29_0_3_20170119195338355.jpg.chip.jpg,8,TRAIN
9957,14300,26_0_0_20170116192052348.jpg.chip.jpg,5,TRAIN
7748,11115,45_0_3_20170119154224697.jpg.chip.jpg,24,TRAIN
2979,4243,42_1_0_20170117154913871.jpg.chip.jpg,21,TRAIN
13078,18804,23_1_4_20170117194143181.jpg.chip.jpg,2,TRAIN
1528,2199,45_0_3_20170119211625775.jpg.chip.jpg,24,TRAIN
9489,13624,32_0_0_20170104203059659.jpg.chip.jpg,11,TRAIN
3638,5187,60_0_0_20170113184242864.jpg.chip.jpg,39,TRAIN
2903,4134,37_1_3_20170119163035788.jpg.chip.jpg,16,TRAIN
8152,11698,35_0_3_20170119201338805.jpg.chip.jpg,14,TRAIN
12930,18592,52_0_0_20170117161013430.jpg.chip.jpg,31,TRAIN
3507,5001,40_0_0_20170117202859896.jpg.chip.jpg,19,TRAIN
6809,9757,58_0_0_20170111202848963.jpg.chip.jpg,37,TRAIN
2232,3211,29_0_2_20170116165939507.jpg.chip.jpg,8,TRAIN
8202,11768,24_0_0_20170113210127140.jpg.chip.jpg,3,TRAIN
9912,14235,45_1_3_20170117194826185.jpg.chip.jpg,24,TRAIN
7321,10498,48_0_0_20170117160515849.jpg.chip.jpg,27,TRAIN
12129,17436,31_0_0_20170104202003656.jpg.chip.jpg,10,TRAIN
12764,18361,25_1_0_20170109214731480.jpg.chip.jpg,4,TRAIN
2452,3519,30_0_2_20170119183959989.jpg.chip.jpg,9,TRAIN
1763,2532,24_1_3_20170119171106744.jpg.chip.jpg,3,TRAIN
7672,11007,30_0_2_20170116180745378.jpg.chip.jpg,9,TRAIN
3826,5473,30_0_2_20170116172532435.jpg.chip.jpg,9,TRAIN
4055,5809,23_0_3_20170119164028527.jpg.chip.jpg,2,TRAIN
3800,5433,28_1_0_20170104171611673.jpg.chip.jpg,7,TRAIN
1441,2074,57_1_3_20170104234912850.jpg.chip.jpg,36,TRAIN
6157,8842,32_0_2_20170116191411640.jpg.chip.jpg,11,TRAIN
158,218,22_0_1_20170113133604687.jpg.chip.jpg,1,TRAIN
8106,11632,28_1_1_20170112233537928.jpg.chip.jpg,7,TRAIN
6258,8974,26_0_1_20170117200051836.jpg.chip.jpg,5,TRAIN
9088,13046,28_0_3_20170119194942867.jpg.chip.jpg,7,TRAIN
3674,5237,27_0_0_20170116204122640.jpg.chip.jpg,6,TRAIN
305,431,30_0_2_20170116192359839.jpg.chip.jpg,9,TRAIN
11228,16124,33_1_0_20170117175140175.jpg.chip.jpg,12,TRAIN
12113,17415,26_0_0_20170114032951327.jpg.chip.jpg,5,TRAIN
9653,13866,48_0_2_20170117160456200.jpg.chip.jpg,27,TRAIN
3843,5499,49_0_0_20170117190513467.jpg.chip.jpg,28,TRAIN
3555,5069,55_0_2_20170112222313915.jpg.chip.jpg,34,TRAIN
9581,13755,28_1_3_20170116162504864.jpg.chip.jpg,7,TRAIN
9074,13024,26_1_2_20170116182624014.jpg.chip.jpg,5,TRAIN
11670,16788,57_1_3_20170109132601018.jpg.chip.jpg,36,TRAIN
12580,18088,29_1_0_20170103182353753.jpg.chip.jpg,8,TRAIN
4627,6606,34_0_1_20170117141355339.jpg.chip.jpg,13,TRAIN
5495,7870,35_1_3_20170104220204301.jpg.chip.jpg,14,TRAIN
9226,13241,42_0_1_20170113141709537.jpg.chip.jpg,21,TRAIN
12982,18658,24_0_2_20170116172525947.jpg.chip.jpg,3,TRAIN
10923,15683,31_0_3_20170104204851228.jpg.chip.jpg,10,TRAIN
7375,10573,32_1_3_20170104235157578.jpg.chip.jpg,11,TRAIN
6392,9151,36_0_0_20170119201644461.jpg.chip.jpg,15,TRAIN
4650,6643,28_0_3_20170119194929915.jpg.chip.jpg,7,TRAIN
5822,8346,55_0_3_20170119201108715.jpg.chip.jpg,34,TRAIN
6337,9078,39_0_3_20170119183250588.jpg.chip.jpg,18,TRAIN
6320,9056,21_0_3_20170119153824472.jpg.chip.jpg,0,TRAIN
11234,16132,37_1_3_20170119193409372.jpg.chip.jpg,16,TRAIN
6042,8669,46_0_0_20170104203049435.jpg.chip.jpg,25,TRAIN
4042,5794,32_0_3_20170120221502100.jpg.chip.jpg,11,TRAIN
1383,1995,21_0_2_20170116161452673.jpg.chip.jpg,0,TRAIN
9525,13670,49_0_3_20170104212655423.jpg.chip.jpg,28,TRAIN
12904,18559,28_0_3_20170119194622939.jpg.chip.jpg,7,TRAIN
8560,12272,21_1_0_20170109213123896.jpg.chip.jpg,0,TRAIN
3502,4996,52_1_0_20170109132305364.jpg.chip.jpg,31,TRAIN
12920,18579,58_1_3_20170109140246682.jpg.chip.jpg,37,TRAIN
9423,13532,26_1_1_20170114024504169.jpg.chip.jpg,5,TRAIN
1222,1762,46_0_0_20170104211749300.jpg.chip.jpg,25,TRAIN
9063,13008,39_1_0_20170105003308781.jpg.chip.jpg,18,TRAIN
5851,8384,40_0_0_20170117173334842.jpg.chip.jpg,19,TRAIN
3104,4415,24_1_2_20170116165624826.jpg.chip.jpg,3,TRAIN
7881,11316,60_1_0_20170117174613438.jpg.chip.jpg,39,TRAIN
6976,10017,25_1_2_20170116175240492.jpg.chip.jpg,4,TRAIN
6270,8989,55_0_0_20170117135534039.jpg.chip.jpg,34,TRAIN
468,670,45_0_1_20170113184105455.jpg.chip.jpg,24,TRAIN
3570,5088,26_0_0_20170120134250839.jpg.chip.jpg,5,TRAIN
11203,16085,50_1_1_20170120222821475.jpg.chip.jpg,29,TRAIN
1185,1715,29_0_3_20170119195112307.jpg.chip.jpg,8,TRAIN
12078,17364,52_0_3_20170119205715174.jpg.chip.jpg,31,TRAIN
8226,11801,25_1_1_20170116223020576.jpg.chip.jpg,4,TRAIN
3166,4509,27_0_0_20170117134951867.jpg.chip.jpg,6,TRAIN
10535,15135,26_0_4_20170117195459004.jpg.chip.jpg,5,TRAIN
11407,16398,25_1_0_20170117123818139.jpg.chip.jpg,4,TRAIN
3135,4458,23_1_0_20170117144945297.jpg.chip.jpg,2,TRAIN
5563,7975,31_1_4_20170117203047078.jpg.chip.jpg,10,TRAIN
3,6,25_1_0_20170117134403373.jpg.chip.jpg,4,TRAIN
3091,4399,32_0_1_20170116003725128.jpg.chip.jpg,11,TRAIN
